row,state,column,date,red,green,blue
10,Hawaii,48,2020-12-19,124,126,130
10,Hawaii,49,2020-12-26,124,126,130
10,Hawaii,50,2021-01-02,44,46,53
10,Hawaii,51,2021-01-09,44,46,53
10,Hawaii,52,2021-01-16,44,46,53
10,Hawaii,53,2021-01-23,44,46,53
10,Hawaii,54,2021-01-30,69,71,77
10,Hawaii,55,2021-02-06,124,126,130
10,Hawaii,56,2021-02-13,44,46,53
10,Hawaii,57,2021-02-20,44,46,53
10,Hawaii,58,2021-02-27,69,71,77
11,Idaho,0,2020-01-18,219,220,221
11,Idaho,1,2020-01-25,197,197,199
11,Idaho,2,2020-02-01,197,197,199
11,Idaho,3,2020-02-08,219,220,221
11,Idaho,4,2020-02-15,255,255,255
11,Idaho,5,2020-02-22,255,255,255
11,Idaho,6,2020-02-29,255,255,255
11,Idaho,7,2020-03-07,219,220,221
11,Idaho,8,2020-03-14,167,168,171
11,Idaho,9,2020-03-21,44,46,53
11,Idaho,10,2020-03-28,44,46,53
11,Idaho,11,2020-04-04,44,46,53
11,Idaho,12,2020-04-11,44,46,53
11,Idaho,13,2020-04-18,44,46,53
11,Idaho,14,2020-04-25,44,46,53
11,Idaho,15,2020-05-02,44,46,53
11,Idaho,16,2020-05-09,124,126,130
11,Idaho,17,2020-05-16,124,126,130
11,Idaho,18,2020-05-23,124,126,130
11,Idaho,19,2020-05-30,69,71,77
11,Idaho,20,2020-06-06,69,71,77
11,Idaho,21,2020-06-13,69,71,77
11,Idaho,22,2020-06-20,69,71,77
11,Idaho,23,2020-06-27,124,126,130
11,Idaho,24,2020-07-04,69,71,77
11,Idaho,25,2020-07-11,69,71,77
11,Idaho,26,2020-07-18,124,126,130
11,Idaho,27,2020-07-25,124,126,130
11,Idaho,28,2020-08-01,69,71,77
11,Idaho,29,2020-08-08,124,126,130
11,Idaho,30,2020-08-15,69,71,77
11,Idaho,31,2020-08-22,69,71,77
11,Idaho,32,2020-08-29,124,126,130
11,Idaho,33,2020-09-05,69,71,77
11,Idaho,34,2020-09-12,44,46,53
11,Idaho,35,2020-09-19,44,46,53
11,Idaho,36,2020-09-26,69,71,77
11,Idaho,37,2020-10-03,44,46,53
11,Idaho,38,2020-10-10,44,46,53
11,Idaho,39,2020-10-17,69,71,77
11,Idaho,40,2020-10-24,69,71,77
11,Idaho,41,2020-10-31,255,255,255
11,Idaho,42,2020-11-07,239,239,240
11,Idaho,43,2020-11-14,255,255,255
11,Idaho,44,2020-11-21,219,220,221
11,Idaho,45,2020-11-28,167,168,171
11,Idaho,46,2020-12-05,44,46,53
11,Idaho,47,2020-12-12,219,220,221
11,Idaho,48,2020-12-19,239,239,240
11,Idaho,49,2020-12-26,255,255,255
11,Idaho,50,2021-01-02,255,255,255
11,Idaho,51,2021-01-09,219,220,221
11,Idaho,52,2021-01-16,219,220,221
11,Idaho,53,2021-01-23,219,220,221
11,Idaho,54,2021-01-30,167,168,171
11,Idaho,55,2021-02-06,44,46,53
11,Idaho,56,2021-02-13,44,46,53
11,Idaho,57,2021-02-20,44,46,53
11,Idaho,58,2021-02-27,124,126,130
12,Illinois,0,2020-01-18,219,220,221
12,Illinois,1,2020-01-25,255,255,255
12,Illinois,2,2020-02-01,239,239,240
12,Illinois,3,2020-02-08,219,220,221
12,Illinois,4,2020-02-15,197,197,199
12,Illinois,5,2020-02-22,167,168,171
12,Illinois,6,2020-02-29,219,220,221
12,Illinois,7,2020-03-07,219,220,221
12,Illinois,8,2020-03-14,44,46,53
12,Illinois,9,2020-03-21,44,46,53
12,Illinois,10,2020-03-28,44,46,53
12,Illinois,11,2020-04-04,44,46,53
12,Illinois,12,2020-04-11,44,46,53
12,Illinois,13,2020-04-18,44,46,53
12,Illinois,14,2020-04-25,44,46,53
12,Illinois,15,2020-05-02,44,46,53
12,Illinois,16,2020-05-09,44,46,53
12,Illinois,17,2020-05-16,124,126,130
12,Illinois,18,2020-05-23,124,126,130
12,Illinois,19,2020-05-30,69,71,77
12,Illinois,20,2020-06-06,124,126,130
12,Illinois,21,2020-06-13,69,71,77
12,Illinois,22,2020-06-20,69,71,77
12,Illinois,23,2020-06-27,124,126,130
12,Illinois,24,2020-07-04,69,71,77
12,Illinois,25,2020-07-11,124,126,130
12,Illinois,26,2020-07-18,69,71,77
12,Illinois,27,2020-07-25,124,126,130
12,Illinois,28,2020-08-01,69,71,77
12,Illinois,29,2020-08-08,124,126,130
12,Illinois,30,2020-08-15,69,71,77
12,Illinois,31,2020-08-22,69,71,77
12,Illinois,32,2020-08-29,44,46,53
12,Illinois,33,2020-09-05,44,46,53
12,Illinois,34,2020-09-12,44,46,53
12,Illinois,35,2020-09-19,69,71,77
12,Illinois,36,2020-09-26,124,126,130
12,Illinois,37,2020-10-03,44,46,53
12,Illinois,38,2020-10-10,44,46,53
12,Illinois,39,2020-10-17,44,46,53
12,Illinois,40,2020-10-24,44,46,53
12,Illinois,41,2020-10-31,44,46,53
12,Illinois,42,2020-11-07,44,46,53
12,Illinois,43,2020-11-14,124,126,130
12,Illinois,44,2020-11-21,44,46,53
12,Illinois,45,2020-11-28,44,46,53
12,Illinois,46,2020-12-05,44,46,53
12,Illinois,47,2020-12-12,44,46,53
12,Illinois,48,2020-12-19,44,46,53
12,Illinois,49,2020-12-26,124,126,130
12,Illinois,50,2021-01-02,124,126,130
12,Illinois,51,2021-01-09,44,46,53
12,Illinois,52,2021-01-16,44,46,53
12,Illinois,53,2021-01-23,44,46,53
12,Illinois,54,2021-01-30,124,126,130
12,Illinois,55,2021-02-06,69,71,77
12,Illinois,56,2021-02-13,44,46,53
12,Illinois,57,2021-02-20,44,46,53
12,Illinois,58,2021-02-27,44,46,53
13,Indiana,0,2020-01-18,219,220,221
13,Indiana,1,2020-01-25,255,255,255
13,Indiana,2,2020-02-01,219,220,221
13,Indiana,3,2020-02-08,167,168,171
13,Indiana,4,2020-02-15,167,168,171
13,Indiana,5,2020-02-22,44,46,53
13,Indiana,6,2020-02-29,219,220,221
13,Indiana,7,2020-03-07,44,46,53
13,Indiana,8,2020-03-14,44,46,53
13,Indiana,9,2020-03-21,44,46,53
13,Indiana,10,2020-03-28,44,46,53
13,Indiana,11,2020-04-04,44,46,53
13,Indiana,12,2020-04-11,44,46,53
13,Indiana,13,2020-04-18,44,46,53
13,Indiana,14,2020-04-25,44,46,53
13,Indiana,15,2020-05-02,44,46,53
13,Indiana,16,2020-05-09,44,46,53
13,Indiana,17,2020-05-16,124,126,130
13,Indiana,18,2020-05-23,124,126,130
13,Indiana,19,2020-05-30,69,71,77
13,Indiana,20,2020-06-06,69,71,77
13,Indiana,21,2020-06-13,69,71,77
13,Indiana,22,2020-06-20,69,71,77
13,Indiana,23,2020-06-27,69,71,77
13,Indiana,24,2020-07-04,124,126,130
13,Indiana,25,2020-07-11,124,126,130
13,Indiana,26,2020-07-18,69,71,77
13,Indiana,27,2020-07-25,124,126,130
13,Indiana,28,2020-08-01,69,71,77
13,Indiana,29,2020-08-08,69,71,77
13,Indiana,30,2020-08-15,69,71,77
13,Indiana,31,2020-08-22,124,126,130
13,Indiana,32,2020-08-29,69,71,77
13,Indiana,33,2020-09-05,44,46,53
13,Indiana,34,2020-09-12,44,46,53
13,Indiana,35,2020-09-19,69,71,77
13,Indiana,36,2020-09-26,124,126,130
13,Indiana,37,2020-10-03,69,71,77
13,Indiana,38,2020-10-10,44,46,53
13,Indiana,39,2020-10-17,44,46,53
13,Indiana,40,2020-10-24,44,46,53
13,Indiana,41,2020-10-31,44,46,53
13,Indiana,42,2020-11-07,44,46,53
13,Indiana,43,2020-11-14,44,46,53
13,Indiana,44,2020-11-21,44,46,53
13,Indiana,45,2020-11-28,44,46,53
13,Indiana,46,2020-12-05,44,46,53
13,Indiana,47,2020-12-12,124,126,130
13,Indiana,48,2020-12-19,69,71,77
13,Indiana,49,2020-12-26,124,126,130
13,Indiana,50,2021-01-02,69,71,77
13,Indiana,51,2021-01-09,124,126,130
13,Indiana,52,2021-01-16,44,46,53
13,Indiana,53,2021-01-23,44,46,53
13,Indiana,54,2021-01-30,44,46,53
13,Indiana,55,2021-02-06,44,46,53
13,Indiana,56,2021-02-13,44,46,53
13,Indiana,57,2021-02-20,44,46,53
13,Indiana,58,2021-02-27,44,46,53
14,Iowa,0,2020-01-18,69,71,77
14,Iowa,1,2020-01-25,255,255,255
14,Iowa,2,2020-02-01,255,255,255
14,Iowa,3,2020-02-08,219,220,221
14,Iowa,4,2020-02-15,219,220,221
14,Iowa,5,2020-02-22,219,220,221
14,Iowa,6,2020-02-29,219,220,221
14,Iowa,7,2020-03-07,219,220,221
14,Iowa,8,2020-03-14,167,168,171
14,Iowa,9,2020-03-21,44,46,53
14,Iowa,10,2020-03-28,44,46,53
14,Iowa,11,2020-04-04,44,46,53
14,Iowa,12,2020-04-11,44,46,53
14,Iowa,13,2020-04-18,44,46,53
14,Iowa,14,2020-04-25,44,46,53
14,Iowa,15,2020-05-02,44,46,53
14,Iowa,16,2020-05-09,124,126,130
14,Iowa,17,2020-05-16,69,71,77
14,Iowa,18,2020-05-23,69,71,77
14,Iowa,19,2020-05-30,124,126,130
14,Iowa,20,2020-06-06,69,71,77
14,Iowa,21,2020-06-13,124,126,130
14,Iowa,22,2020-06-20,124,126,130
14,Iowa,23,2020-06-27,124,126,130
14,Iowa,24,2020-07-04,69,71,77
14,Iowa,25,2020-07-11,69,71,77
14,Iowa,26,2020-07-18,124,126,130
14,Iowa,27,2020-07-25,124,126,130
14,Iowa,28,2020-08-01,69,71,77
14,Iowa,29,2020-08-08,69,71,77
14,Iowa,30,2020-08-15,69,71,77
14,Iowa,31,2020-08-22,124,126,130
14,Iowa,32,2020-08-29,69,71,77
14,Iowa,33,2020-09-05,124,126,130
14,Iowa,34,2020-09-12,69,71,77
14,Iowa,35,2020-09-19,124,126,130
14,Iowa,36,2020-09-26,124,126,130
14,Iowa,37,2020-10-03,69,71,77
14,Iowa,38,2020-10-10,69,71,77
14,Iowa,39,2020-10-17,44,46,53
14,Iowa,40,2020-10-24,44,46,53
14,Iowa,41,2020-10-31,44,46,53
14,Iowa,42,2020-11-07,44,46,53
14,Iowa,43,2020-11-14,44,46,53
14,Iowa,44,2020-11-21,44,46,53
14,Iowa,45,2020-11-28,44,46,53
14,Iowa,46,2020-12-05,44,46,53
14,Iowa,47,2020-12-12,44,46,53
14,Iowa,48,2020-12-19,69,71,77
14,Iowa,49,2020-12-26,124,126,130
14,Iowa,50,2021-01-02,44,46,53
14,Iowa,51,2021-01-09,44,46,53
14,Iowa,52,2021-01-16,124,126,130
14,Iowa,53,2021-01-23,69,71,77
14,Iowa,54,2021-01-30,44,46,53
14,Iowa,55,2021-02-06,44,46,53
14,Iowa,56,2021-02-13,44,46,53
14,Iowa,57,2021-02-20,44,46,53
14,Iowa,58,2021-02-27,44,46,53
15,Kansas,0,2020-01-18,239,239,240
15,Kansas,1,2020-01-25,219,220,221
15,Kansas,2,2020-02-01,219,220,221
15,Kansas,3,2020-02-08,219,220,221
15,Kansas,4,2020-02-15,197,197,199
15,Kansas,5,2020-02-22,219,220,221
15,Kansas,6,2020-02-29,255,255,255
15,Kansas,7,2020-03-07,219,220,221
15,Kansas,8,2020-03-14,167,168,171
15,Kansas,9,2020-03-21,44,46,53
15,Kansas,10,2020-03-28,44,46,53
15,Kansas,11,2020-04-04,44,46,53
15,Kansas,12,2020-04-11,44,46,53
15,Kansas,13,2020-04-18,44,46,53
15,Kansas,14,2020-04-25,44,46,53
15,Kansas,15,2020-05-02,44,46,53
15,Kansas,16,2020-05-09,69,71,77
15,Kansas,17,2020-05-16,124,126,130
15,Kansas,18,2020-05-23,69,71,77
15,Kansas,19,2020-05-30,69,71,77
15,Kansas,20,2020-06-06,124,126,130
15,Kansas,21,2020-06-13,69,71,77
15,Kansas,22,2020-06-20,69,71,77
15,Kansas,23,2020-06-27,124,126,130
15,Kansas,24,2020-07-04,69,71,77
15,Kansas,25,2020-07-11,44,46,53
15,Kansas,26,2020-07-18,44,46,53
15,Kansas,27,2020-07-25,69,71,77
15,Kansas,28,2020-08-01,124,126,130
15,Kansas,29,2020-08-08,69,71,77
15,Kansas,30,2020-08-15,69,71,77
15,Kansas,31,2020-08-22,69,71,77
15,Kansas,32,2020-08-29,69,71,77
15,Kansas,33,2020-09-05,124,126,130
15,Kansas,34,2020-09-12,124,126,130
15,Kansas,35,2020-09-19,69,71,77
15,Kansas,36,2020-09-26,124,126,130
15,Kansas,37,2020-10-03,69,71,77
15,Kansas,38,2020-10-10,69,71,77
15,Kansas,39,2020-10-17,44,46,53
15,Kansas,40,2020-10-24,44,46,53
15,Kansas,41,2020-10-31,44,46,53
15,Kansas,42,2020-11-07,44,46,53
15,Kansas,43,2020-11-14,44,46,53
15,Kansas,44,2020-11-21,44,46,53
15,Kansas,45,2020-11-28,44,46,53
15,Kansas,46,2020-12-05,44,46,53
15,Kansas,47,2020-12-12,44,46,53
15,Kansas,48,2020-12-19,44,46,53
15,Kansas,49,2020-12-26,124,126,130
15,Kansas,50,2021-01-02,44,46,53
15,Kansas,51,2021-01-09,44,46,53
15,Kansas,52,2021-01-16,44,46,53
15,Kansas,53,2021-01-23,124,126,130
15,Kansas,54,2021-01-30,124,126,130
15,Kansas,55,2021-02-06,69,71,77
15,Kansas,56,2021-02-13,69,71,77
15,Kansas,57,2021-02-20,124,126,130
15,Kansas,58,2021-02-27,69,71,77
16,Kentucky,0,2020-01-18,255,255,255
16,Kentucky,1,2020-01-25,255,255,255
16,Kentucky,2,2020-02-01,219,220,221
16,Kentucky,3,2020-02-08,197,197,199
16,Kentucky,4,2020-02-15,167,168,171
16,Kentucky,5,2020-02-22,167,168,171
16,Kentucky,6,2020-02-29,167,168,171
16,Kentucky,7,2020-03-07,197,197,199
16,Kentucky,8,2020-03-14,197,197,199
16,Kentucky,9,2020-03-21,44,46,53
16,Kentucky,10,2020-03-28,44,46,53
16,Kentucky,11,2020-04-04,44,46,53
16,Kentucky,12,2020-04-11,44,46,53
16,Kentucky,13,2020-04-18,44,46,53
16,Kentucky,14,2020-04-25,44,46,53
16,Kentucky,15,2020-05-02,44,46,53
16,Kentucky,16,2020-05-09,44,46,53
16,Kentucky,17,2020-05-16,124,126,130
16,Kentucky,18,2020-05-23,124,126,130
16,Kentucky,19,2020-05-30,124,126,130
16,Kentucky,20,2020-06-06,69,71,77
16,Kentucky,21,2020-06-13,69,71,77
16,Kentucky,22,2020-06-20,124,126,130
16,Kentucky,23,2020-06-27,124,126,130
16,Kentucky,24,2020-07-04,69,71,77
16,Kentucky,25,2020-07-11,69,71,77
16,Kentucky,26,2020-07-18,69,71,77
16,Kentucky,27,2020-07-25,69,71,77
16,Kentucky,28,2020-08-01,44,46,53
16,Kentucky,29,2020-08-08,44,46,53
16,Kentucky,30,2020-08-15,69,71,77
16,Kentucky,31,2020-08-22,124,126,130
16,Kentucky,32,2020-08-29,44,46,53
16,Kentucky,33,2020-09-05,44,46,53
16,Kentucky,34,2020-09-12,69,71,77
16,Kentucky,35,2020-09-19,124,126,130
16,Kentucky,36,2020-09-26,124,126,130
16,Kentucky,37,2020-10-03,69,71,77
16,Kentucky,38,2020-10-10,69,71,77
16,Kentucky,39,2020-10-17,69,71,77
16,Kentucky,40,2020-10-24,44,46,53
16,Kentucky,41,2020-10-31,44,46,53
16,Kentucky,42,2020-11-07,44,46,53
16,Kentucky,43,2020-11-14,124,126,130
16,Kentucky,44,2020-11-21,69,71,77
16,Kentucky,45,2020-11-28,124,126,130
16,Kentucky,46,2020-12-05,69,71,77
16,Kentucky,47,2020-12-12,44,46,53
16,Kentucky,48,2020-12-19,44,46,53
16,Kentucky,49,2020-12-26,44,46,53
16,Kentucky,50,2021-01-02,44,46,53
16,Kentucky,51,2021-01-09,44,46,53
16,Kentucky,52,2021-01-16,69,71,77
16,Kentucky,53,2021-01-23,124,126,130
16,Kentucky,54,2021-01-30,44,46,53
16,Kentucky,55,2021-02-06,44,46,53
16,Kentucky,56,2021-02-13,44,46,53
16,Kentucky,57,2021-02-20,44,46,53
16,Kentucky,58,2021-02-27,44,46,53
17,Louisiana,0,2020-01-18,197,197,199
17,Louisiana,1,2020-01-25,167,168,171
17,Louisiana,2,2020-02-01,167,168,171
17,Louisiana,3,2020-02-08,44,46,53
17,Louisiana,4,2020-02-15,219,220,221
17,Louisiana,5,2020-02-22,255,255,255
17,Louisiana,6,2020-02-29,255,255,255
17,Louisiana,7,2020-03-07,219,220,221
17,Louisiana,8,2020-03-14,44,46,53
17,Louisiana,9,2020-03-21,44,46,53
17,Louisiana,10,2020-03-28,44,46,53
17,Louisiana,11,2020-04-04,44,46,53
17,Louisiana,12,2020-04-11,44,46,53
17,Louisiana,13,2020-04-18,44,46,53
17,Louisiana,14,2020-04-25,44,46,53
17,Louisiana,15,2020-05-02,44,46,53
17,Louisiana,16,2020-05-09,124,126,130
17,Louisiana,17,2020-05-16,69,71,77
17,Louisiana,18,2020-05-23,124,126,130
17,Louisiana,19,2020-05-30,69,71,77
17,Louisiana,20,2020-06-06,124,126,130
17,Louisiana,21,2020-06-13,69,71,77
17,Louisiana,22,2020-06-20,124,126,130
17,Louisiana,23,2020-06-27,69,71,77
17,Louisiana,24,2020-07-04,44,46,53
17,Louisiana,25,2020-07-11,44,46,53
17,Louisiana,26,2020-07-18,69,71,77
17,Louisiana,27,2020-07-25,124,126,130
17,Louisiana,28,2020-08-01,124,126,130
17,Louisiana,29,2020-08-08,69,71,77
17,Louisiana,30,2020-08-15,69,71,77
17,Louisiana,31,2020-08-22,44,46,53
17,Louisiana,32,2020-08-29,44,46,53
17,Louisiana,33,2020-09-05,44,46,53
17,Louisiana,34,2020-09-12,124,126,130
17,Louisiana,35,2020-09-19,44,46,53
17,Louisiana,36,2020-09-26,44,46,53
17,Louisiana,37,2020-10-03,69,71,77
17,Louisiana,38,2020-10-10,69,71,77
17,Louisiana,39,2020-10-17,124,126,130
17,Louisiana,40,2020-10-24,124,126,130
17,Louisiana,41,2020-10-31,44,46,53
17,Louisiana,42,2020-11-07,44,46,53
17,Louisiana,43,2020-11-14,69,71,77
17,Louisiana,44,2020-11-21,124,126,130
17,Louisiana,45,2020-11-28,44,46,53
17,Louisiana,46,2020-12-05,44,46,53
17,Louisiana,47,2020-12-12,69,71,77
17,Louisiana,48,2020-12-19,124,126,130
17,Louisiana,49,2020-12-26,44,46,53
17,Louisiana,50,2021-01-02,44,46,53
17,Louisiana,51,2021-01-09,44,46,53
17,Louisiana,52,2021-01-16,124,126,130
17,Louisiana,53,2021-01-23,69,71,77
17,Louisiana,54,2021-01-30,124,126,130
17,Louisiana,55,2021-02-06,69,71,77
17,Louisiana,56,2021-02-13,124,126,130
17,Louisiana,57,2021-02-20,44,46,53
17,Louisiana,58,2021-02-27,44,46,53
18,Maine,0,2020-01-18,255,255,255
18,Maine,1,2020-01-25,255,255,255
18,Maine,2,2020-02-01,219,220,221
18,Maine,3,2020-02-08,167,168,171
18,Maine,4,2020-02-15,167,168,171
18,Maine,5,2020-02-22,197,197,199
18,Maine,6,2020-02-29,219,220,221
18,Maine,7,2020-03-07,219,220,221
18,Maine,8,2020-03-14,167,168,171
18,Maine,9,2020-03-21,44,46,53
18,Maine,10,2020-03-28,44,46,53
18,Maine,11,2020-04-04,44,46,53
18,Maine,12,2020-04-11,44,46,53
18,Maine,13,2020-04-18,44,46,53
18,Maine,14,2020-04-25,44,46,53
18,Maine,15,2020-05-02,44,46,53
18,Maine,16,2020-05-09,44,46,53
18,Maine,17,2020-05-16,44,46,53
18,Maine,18,2020-05-23,44,46,53
18,Maine,19,2020-05-30,44,46,53
18,Maine,20,2020-06-06,69,71,77
18,Maine,21,2020-06-13,69,71,77
18,Maine,22,2020-06-20,69,71,77
18,Maine,23,2020-06-27,124,126,130
18,Maine,24,2020-07-04,69,71,77
18,Maine,25,2020-07-11,44,46,53
18,Maine,26,2020-07-18,44,46,53
18,Maine,27,2020-07-25,124,126,130
18,Maine,28,2020-08-01,124,126,130
18,Maine,29,2020-08-08,124,126,130
18,Maine,30,2020-08-15,124,126,130
18,Maine,31,2020-08-22,69,71,77
18,Maine,32,2020-08-29,69,71,77
18,Maine,33,2020-09-05,124,126,130
18,Maine,34,2020-09-12,69,71,77
18,Maine,35,2020-09-19,124,126,130
18,Maine,36,2020-09-26,124,126,130
18,Maine,37,2020-10-03,69,71,77
18,Maine,38,2020-10-10,69,71,77
18,Maine,39,2020-10-17,69,71,77
18,Maine,40,2020-10-24,69,71,77
18,Maine,41,2020-10-31,44,46,53
18,Maine,42,2020-11-07,44,46,53
18,Maine,43,2020-11-14,69,71,77
18,Maine,44,2020-11-21,124,126,130
18,Maine,45,2020-11-28,44,46,53
18,Maine,46,2020-12-05,44,46,53
18,Maine,47,2020-12-12,44,46,53
18,Maine,48,2020-12-19,124,126,130
18,Maine,49,2020-12-26,124,126,130
18,Maine,50,2021-01-02,44,46,53
18,Maine,51,2021-01-09,44,46,53
18,Maine,52,2021-01-16,44,46,53
18,Maine,53,2021-01-23,44,46,53
18,Maine,54,2021-01-30,44,46,53
18,Maine,55,2021-02-06,124,126,130
18,Maine,56,2021-02-13,69,71,77
18,Maine,57,2021-02-20,44,46,53
18,Maine,58,2021-02-27,44,46,53
19,Maryland,0,2020-01-18,255,255,255
19,Maryland,1,2020-01-25,255,255,255
19,Maryland,2,2020-02-01,219,220,221
19,Maryland,3,2020-02-08,167,168,171
19,Maryland,4,2020-02-15,197,197,199
19,Maryland,5,2020-02-22,167,168,171
19,Maryland,6,2020-02-29,219,220,221
19,Maryland,7,2020-03-07,219,220,221
19,Maryland,8,2020-03-14,167,168,171
19,Maryland,9,2020-03-21,44,46,53
19,Maryland,10,2020-03-28,44,46,53
19,Maryland,11,2020-04-04,44,46,53
19,Maryland,12,2020-04-11,44,46,53
19,Maryland,13,2020-04-18,44,46,53
19,Maryland,14,2020-04-25,44,46,53
19,Maryland,15,2020-05-02,44,46,53
19,Maryland,16,2020-05-09,44,46,53
19,Maryland,17,2020-05-16,124,126,130
19,Maryland,18,2020-05-23,69,71,77
19,Maryland,19,2020-05-30,69,71,77
19,Maryland,20,2020-06-06,124,126,130
19,Maryland,21,2020-06-13,124,126,130
19,Maryland,22,2020-06-20,69,71,77
19,Maryland,23,2020-06-27,124,126,130
19,Maryland,24,2020-07-04,69,71,77
19,Maryland,25,2020-07-11,124,126,130
19,Maryland,26,2020-07-18,69,71,77
19,Maryland,27,2020-07-25,124,126,130
19,Maryland,28,2020-08-01,69,71,77
19,Maryland,29,2020-08-08,69,71,77
19,Maryland,30,2020-08-15,69,71,77
19,Maryland,31,2020-08-22,69,71,77
19,Maryland,32,2020-08-29,44,46,53
19,Maryland,33,2020-09-05,44,46,53
19,Maryland,34,2020-09-12,69,71,77
19,Maryland,35,2020-09-19,124,126,130
19,Maryland,36,2020-09-26,124,126,130
19,Maryland,37,2020-10-03,69,71,77
19,Maryland,38,2020-10-10,69,71,77
19,Maryland,39,2020-10-17,124,126,130
19,Maryland,40,2020-10-24,69,71,77
19,Maryland,41,2020-10-31,124,126,130
19,Maryland,42,2020-11-07,44,46,53
19,Maryland,43,2020-11-14,44,46,53
19,Maryland,44,2020-11-21,44,46,53
19,Maryland,45,2020-11-28,44,46,53
19,Maryland,46,2020-12-05,69,71,77
19,Maryland,47,2020-12-12,124,126,130
19,Maryland,48,2020-12-19,44,46,53
19,Maryland,49,2020-12-26,44,46,53
19,Maryland,50,2021-01-02,44,46,53
19,Maryland,51,2021-01-09,44,46,53
19,Maryland,52,2021-01-16,44,46,53
19,Maryland,53,2021-01-23,44,46,53
19,Maryland,54,2021-01-30,44,46,53
19,Maryland,55,2021-02-06,44,46,53
19,Maryland,56,2021-02-13,69,71,77
19,Maryland,57,2021-02-20,69,71,77
19,Maryland,58,2021-02-27,69,71,77
20,Massachusetts,0,2020-01-18,219,220,221
20,Massachusetts,1,2020-01-25,255,255,255
20,Massachusetts,2,2020-02-01,219,220,221
20,Massachusetts,3,2020-02-08,167,168,171
20,Massachusetts,4,2020-02-15,197,197,199
20,Massachusetts,5,2020-02-22,167,168,171
20,Massachusetts,6,2020-02-29,219,220,221
20,Massachusetts,7,2020-03-07,219,220,221
20,Massachusetts,8,2020-03-14,167,168,171
20,Massachusetts,9,2020-03-21,44,46,53
20,Massachusetts,10,2020-03-28,44,46,53
20,Massachusetts,11,2020-04-04,44,46,53
20,Massachusetts,12,2020-04-11,44,46,53
20,Massachusetts,13,2020-04-18,44,46,53
20,Massachusetts,14,2020-04-25,44,46,53
20,Massachusetts,15,2020-05-02,44,46,53
20,Massachusetts,16,2020-05-09,44,46,53
20,Massachusetts,17,2020-05-16,124,126,130
20,Massachusetts,18,2020-05-23,124,126,130
20,Massachusetts,19,2020-05-30,69,71,77
20,Massachusetts,20,2020-06-06,44,46,53
20,Massachusetts,21,2020-06-13,44,46,53
20,Massachusetts,22,2020-06-20,69,71,77
20,Massachusetts,23,2020-06-27,124,126,130
20,Massachusetts,24,2020-07-04,69,71,77
20,Massachusetts,25,2020-07-11,124,126,130
20,Massachusetts,26,2020-07-18,69,71,77
20,Massachusetts,27,2020-07-25,124,126,130
20,Massachusetts,28,2020-08-01,69,71,77
20,Massachusetts,29,2020-08-08,69,71,77
20,Massachusetts,30,2020-08-15,69,71,77
20,Massachusetts,31,2020-08-22,69,71,77
20,Massachusetts,32,2020-08-29,69,71,77
20,Massachusetts,33,2020-09-05,69,71,77
20,Massachusetts,34,2020-09-12,124,126,130
20,Massachusetts,35,2020-09-19,69,71,77
20,Massachusetts,36,2020-09-26,124,126,130
20,Massachusetts,37,2020-10-03,44,46,53
20,Massachusetts,38,2020-10-10,44,46,53
20,Massachusetts,39,2020-10-17,44,46,53
20,Massachusetts,40,2020-10-24,44,46,53
20,Massachusetts,41,2020-10-31,44,46,53
20,Massachusetts,42,2020-11-07,44,46,53
20,Massachusetts,43,2020-11-14,44,46,53
20,Massachusetts,44,2020-11-21,44,46,53
20,Massachusetts,45,2020-11-28,69,71,77
20,Massachusetts,46,2020-12-05,124,126,130
20,Massachusetts,47,2020-12-12,124,126,130
20,Massachusetts,48,2020-12-19,44,46,53
20,Massachusetts,49,2020-12-26,44,46,53
20,Massachusetts,50,2021-01-02,44,46,53
20,Massachusetts,51,2021-01-09,44,46,53
20,Massachusetts,52,2021-01-16,44,46,53
20,Massachusetts,53,2021-01-23,44,46,53
20,Massachusetts,54,2021-01-30,69,71,77
20,Massachusetts,55,2021-02-06,124,126,130
20,Massachusetts,56,2021-02-13,124,126,130
20,Massachusetts,57,2021-02-20,69,71,77
20,Massachusetts,58,2021-02-27,44,46,53
21,Michigan,0,2020-01-18,239,239,240
21,Michigan,1,2020-01-25,255,255,255
21,Michigan,2,2020-02-01,239,239,240
21,Michigan,3,2020-02-08,219,220,221
21,Michigan,4,2020-02-15,197,197,199
21,Michigan,5,2020-02-22,167,168,171
21,Michigan,6,2020-02-29,219,220,221
21,Michigan,7,2020-03-07,219,220,221
21,Michigan,8,2020-03-14,167,168,171
21,Michigan,9,2020-03-21,44,46,53
21,Michigan,10,2020-03-28,44,46,53
21,Michigan,11,2020-04-04,44,46,53
21,Michigan,12,2020-04-11,44,46,53
21,Michigan,13,2020-04-18,44,46,53
21,Michigan,14,2020-04-25,44,46,53
21,Michigan,15,2020-05-02,44,46,53
21,Michigan,16,2020-05-09,44,46,53
21,Michigan,17,2020-05-16,124,126,130
21,Michigan,18,2020-05-23,124,126,130
21,Michigan,19,2020-05-30,124,126,130
21,Michigan,20,2020-06-06,69,71,77
21,Michigan,21,2020-06-13,124,126,130
21,Michigan,22,2020-06-20,69,71,77
21,Michigan,23,2020-06-27,124,126,130
21,Michigan,24,2020-07-04,69,71,77
21,Michigan,25,2020-07-11,124,126,130
