panel,row,column,age,year,red,green,blue
1,42,59,62,2013,210,210,210
1,42,60,62,2014,249,249,249
1,42,61,62,2015,218,218,218
1,42,62,62,2016,232,232,232
1,42,63,62,2017,212,212,212
1,42,64,62,2018,176,176,176
1,42,65,62,2019,242,242,242
1,42,66,62,2020,140,140,140
1,42,67,62,2021,157,157,157
1,42,68,62,2022,120,120,120
1,43,0,63,1954,252,252,252
1,43,1,63,1955,156,156,156
1,43,2,63,1956,238,238,238
1,43,3,63,1957,254,254,254
1,43,4,63,1958,189,189,189
1,43,5,63,1959,215,215,215
1,43,6,63,1960,255,255,255
1,43,7,63,1961,152,152,152
1,43,8,63,1962,251,251,251
1,43,9,63,1963,221,221,221
1,43,10,63,1964,189,189,189
1,43,11,63,1965,216,216,216
1,43,12,63,1966,251,251,251
1,43,13,63,1967,231,231,231
1,43,14,63,1968,253,253,253
1,43,15,63,1969,255,255,255
1,43,16,63,1970,255,255,255
1,43,17,63,1971,255,255,255
1,43,18,63,1972,255,255,255
1,43,19,63,1973,255,255,255
1,43,20,63,1974,255,255,255
1,43,21,63,1975,255,255,255
1,43,22,63,1976,255,255,255
1,43,23,63,1977,255,255,255
1,43,24,63,1978,255,255,255
1,43,25,63,1979,255,255,255
1,43,26,63,1980,255,255,255
1,43,27,63,1981,255,255,255
1,43,28,63,1982,255,255,255
1,43,29,63,1983,229,229,229
1,43,30,63,1984,253,253,253
1,43,31,63,1985,189,189,189
1,43,32,63,1986,195,195,195
1,43,33,63,1987,251,251,251
1,43,34,63,1988,255,255,255
1,43,35,63,1989,255,255,255
1,43,36,63,1990,255,255,255
1,43,37,63,1991,252,252,252
1,43,38,63,1992,211,211,211
1,43,39,63,1993,229,229,229
1,43,40,63,1994,249,249,249
1,43,41,63,1995,159,159,159
1,43,42,63,1996,175,175,175
1,43,43,63,1997,91,91,91
1,43,44,63,1998,192,192,192
1,43,45,63,1999,206,206,206
1,43,46,63,2000,245,245,245
1,43,47,63,2001,255,255,255
1,43,48,63,2002,255,255,255
1,43,49,63,2003,239,239,239
1,43,50,63,2004,222,222,222
1,43,51,63,2005,219,219,219
1,43,52,63,2006,228,228,228
1,43,53,63,2007,220,220,220
1,43,54,63,2008,243,243,243
1,43,55,63,2009,255,255,255
1,43,56,63,2010,255,255,255
1,43,57,63,2011,254,254,254
1,43,58,63,2012,239,239,239
1,43,59,63,2013,221,221,221
1,43,60,63,2014,251,251,251
1,43,61,63,2015,225,225,225
1,43,62,63,2016,237,237,237
1,43,63,63,2017,209,209,209
1,43,64,63,2018,177,177,177
1,43,65,63,2019,241,241,241
1,43,66,63,2020,152,152,152
1,43,67,63,2021,193,193,193
1,43,68,63,2022,146,146,146
1,44,0,64,1954,252,252,252
1,44,1,64,1955,176,176,176
1,44,2,64,1956,242,242,242
1,44,3,64,1957,253,253,253
1,44,4,64,1958,203,203,203
1,44,5,64,1959,216,216,216
1,44,6,64,1960,255,255,255
1,44,7,64,1961,169,169,169
1,44,8,64,1962,248,248,248
1,44,9,64,1963,221,221,221
1,44,10,64,1964,193,193,193
1,44,11,64,1965,219,219,219
1,44,12,64,1966,252,252,252
1,44,13,64,1967,230,230,230
1,44,14,64,1968,253,253,253
1,44,15,64,1969,255,255,255
1,44,16,64,1970,255,255,255
1,44,17,64,1971,255,255,255
1,44,18,64,1972,255,255,255
1,44,19,64,1973,255,255,255
1,44,20,64,1974,255,255,255
1,44,21,64,1975,255,255,255
1,44,22,64,1976,255,255,255
1,44,23,64,1977,255,255,255
1,44,24,64,1978,255,255,255
1,44,25,64,1979,255,255,255
1,44,26,64,1980,255,255,255
1,44,27,64,1981,255,255,255
1,44,28,64,1982,255,255,255
1,44,29,64,1983,219,219,219
1,44,30,64,1984,253,253,253
1,44,31,64,1985,199,199,199
1,44,32,64,1986,217,217,217
1,44,33,64,1987,250,250,250
1,44,34,64,1988,255,255,255
1,44,35,64,1989,255,255,255
1,44,36,64,1990,255,255,255
1,44,37,64,1991,251,251,251
1,44,38,64,1992,201,201,201
1,44,39,64,1993,237,237,237
1,44,40,64,1994,253,253,253
1,44,41,64,1995,188,188,188
1,44,42,64,1996,190,190,190
1,44,43,64,1997,143,143,143
1,44,44,64,1998,205,205,205
1,44,45,64,1999,207,207,207
1,44,46,64,2000,244,244,244
1,44,47,64,2001,255,255,255
1,44,48,64,2002,255,255,255
1,44,49,64,2003,246,246,246
1,44,50,64,2004,230,230,230
1,44,51,64,2005,225,225,225
1,44,52,64,2006,229,229,229
1,44,53,64,2007,223,223,223
1,44,54,64,2008,247,247,247
1,44,55,64,2009,255,255,255
1,44,56,64,2010,255,255,255
1,44,57,64,2011,252,252,252
1,44,58,64,2012,243,243,243
1,44,59,64,2013,229,229,229
1,44,60,64,2014,248,248,248
1,44,61,64,2015,233,233,233
1,44,62,64,2016,240,240,240
1,44,63,64,2017,215,215,215
1,44,64,64,2018,179,179,179
1,44,65,64,2019,247,247,247
1,44,66,64,2020,176,176,176
1,44,67,64,2021,199,199,199
1,44,68,64,2022,129,129,129
1,45,0,65,1954,252,252,252
1,45,1,65,1955,159,159,159
1,45,2,65,1956,236,236,236
1,45,3,65,1957,253,253,253
1,45,4,65,1958,203,203,203
1,45,5,65,1959,204,204,204
1,45,6,65,1960,255,255,255
1,45,7,65,1961,169,169,169
1,45,8,65,1962,251,251,251
1,45,9,65,1963,229,229,229
1,45,10,65,1964,202,202,202
1,45,11,65,1965,213,213,213
1,45,12,65,1966,251,251,251
1,45,13,65,1967,237,237,237
1,45,14,65,1968,252,252,252
1,45,15,65,1969,255,255,255
1,45,16,65,1970,255,255,255
1,45,17,65,1971,255,255,255
1,45,18,65,1972,255,255,255
1,45,19,65,1973,255,255,255
1,45,20,65,1974,255,255,255
1,45,21,65,1975,255,255,255
1,45,22,65,1976,255,255,255
1,45,23,65,1977,255,255,255
1,45,24,65,1978,255,255,255
1,45,25,65,1979,255,255,255
1,45,26,65,1980,255,255,255
1,45,27,65,1981,255,255,255
1,45,28,65,1982,255,255,255
1,45,29,65,1983,223,223,223
1,45,30,65,1984,253,253,253
1,45,31,65,1985,180,180,180
1,45,32,65,1986,169,169,169
1,45,33,65,1987,251,251,251
1,45,34,65,1988,255,255,255
1,45,35,65,1989,255,255,255
1,45,36,65,1990,255,255,255
1,45,37,65,1991,249,249,249
1,45,38,65,1992,193,193,193
1,45,39,65,1993,224,224,224
1,45,40,65,1994,252,252,252
1,45,41,65,1995,129,129,129
1,45,42,65,1996,146,146,146
1,45,43,65,1997,29,29,29
1,45,44,65,1998,162,162,162
1,45,45,65,1999,183,183,183
1,45,46,65,2000,244,244,244
1,45,47,65,2001,255,255,255
1,45,48,65,2002,255,255,255
1,45,49,65,2003,232,232,232
1,45,50,65,2004,203,203,203
1,45,51,65,2005,204,204,204
1,45,52,65,2006,207,207,207
1,45,53,65,2007,192,192,192
1,45,54,65,2008,237,237,237
1,45,55,65,2009,255,255,255
1,45,56,65,2010,255,255,255
1,45,57,65,2011,253,253,253
1,45,58,65,2012,236,236,236
1,45,59,65,2013,204,204,204
1,45,60,65,2014,247,247,247
1,45,61,65,2015,221,221,221
1,45,62,65,2016,223,223,223
1,45,63,65,2017,186,186,186
1,45,64,65,2018,147,147,147
1,45,65,65,2019,243,243,243
1,45,66,65,2020,123,123,123
1,45,67,65,2021,141,141,141
1,45,68,65,2022,109,109,109
1,46,0,66,1954,252,252,252
1,46,1,66,1955,176,176,176
1,46,2,66,1956,236,236,236
1,46,3,66,1957,253,253,253
1,46,4,66,1958,186,186,186
1,46,5,66,1959,201,201,201
1,46,6,66,1960,255,255,255
1,46,7,66,1961,150,150,150
1,46,8,66,1962,252,252,252
1,46,9,66,1963,222,222,222
1,46,10,66,1964,187,187,187
1,46,11,66,1965,216,216,216
1,46,12,66,1966,252,252,252
1,46,13,66,1967,229,229,229
1,46,14,66,1968,253,253,253
1,46,15,66,1969,255,255,255
1,46,16,66,1970,255,255,255
1,46,17,66,1971,255,255,255
1,46,18,66,1972,255,255,255
1,46,19,66,1973,255,255,255
1,46,20,66,1974,255,255,255
1,46,21,66,1975,255,255,255
1,46,22,66,1976,255,255,255
1,46,23,66,1977,255,255,255
1,46,24,66,1978,255,255,255
1,46,25,66,1979,255,255,255
1,46,26,66,1980,255,255,255
1,46,27,66,1981,255,255,255
1,46,28,66,1982,255,255,255
1,46,29,66,1983,209,209,209
1,46,30,66,1984,251,251,251
1,46,31,66,1985,196,196,196
1,46,32,66,1986,193,193,193
1,46,33,66,1987,251,251,251
1,46,34,66,1988,255,255,255
1,46,35,66,1989,255,255,255
1,46,36,66,1990,255,255,255
1,46,37,66,1991,249,249,249
1,46,38,66,1992,195,195,195
1,46,39,66,1993,227,227,227
1,46,40,66,1994,251,251,251
1,46,41,66,1995,155,155,155
1,46,42,66,1996,176,176,176
1,46,43,66,1997,52,52,52
1,46,44,66,1998,165,165,165
1,46,45,66,1999,185,185,185
1,46,46,66,2000,243,243,243
1,46,47,66,2001,255,255,255
1,46,48,66,2002,255,255,255
1,46,49,66,2003,229,229,229
1,46,50,66,2004,196,196,196
1,46,51,66,2005,200,200,200
1,46,52,66,2006,209,209,209
1,46,53,66,2007,198,198,198
1,46,54,66,2008,240,240,240
1,46,55,66,2009,255,255,255
1,46,56,66,2010,255,255,255
1,46,57,66,2011,253,253,253
1,46,58,66,2012,239,239,239
1,46,59,66,2013,216,216,216
1,46,60,66,2014,246,246,246
1,46,61,66,2015,216,216,216
1,46,62,66,2016,226,226,226
1,46,63,66,2017,205,205,205
1,46,64,66,2018,161,161,161
1,46,65,66,2019,241,241,241
1,46,66,66,2020,142,142,142
1,46,67,66,2021,156,156,156
1,46,68,66,2022,121,121,121
1,47,0,67,1954,251,251,251
1,47,1,67,1955,153,153,153
1,47,2,67,1956,239,239,239
1,47,3,67,1957,253,253,253
1,47,4,67,1958,187,187,187
1,47,5,67,1959,214,214,214
1,47,6,67,1960,255,255,255
1,47,7,67,1961,169,169,169
1,47,8,67,1962,252,252,252
1,47,9,67,1963,230,230,230
1,47,10,67,1964,201,201,201
1,47,11,67,1965,216,216,216
1,47,12,67,1966,252,252,252
1,47,13,67,1967,232,232,232
1,47,14,67,1968,251,251,251
1,47,15,67,1969,255,255,255
1,47,16,67,1970,255,255,255
1,47,17,67,1971,255,255,255
1,47,18,67,1972,255,255,255
1,47,19,67,1973,255,255,255
1,47,20,67,1974,255,255,255
1,47,21,67,1975,255,255,255
1,47,22,67,1976,255,255,255
1,47,23,67,1977,255,255,255
1,47,24,67,1978,255,255,255
1,47,25,67,1979,255,255,255
1,47,26,67,1980,255,255,255
1,47,27,67,1981,253,253,253
1,47,28,67,1982,255,255,255
1,47,29,67,1983,203,203,203
1,47,30,67,1984,253,253,253
1,47,31,67,1985,196,196,196
1,47,32,67,1986,211,211,211
1,47,33,67,1987,251,251,251
1,47,34,67,1988,255,255,255
1,47,35,67,1989,255,255,255
1,47,36,67,1990,255,255,255
1,47,37,67,1991,245,245,245
1,47,38,67,1992,207,207,207
1,47,39,67,1993,229,229,229
1,47,40,67,1994,251,251,251
1,47,41,67,1995,171,171,171
1,47,42,67,1996,192,192,192
1,47,43,67,1997,104,104,104
1,47,44,67,1998,188,188,188
1,47,45,67,1999,206,206,206
1,47,46,67,2000,240,240,240
1,47,47,67,2001,255,255,255
1,47,48,67,2002,255,255,255
1,47,49,67,2003,238,238,238
1,47,50,67,2004,209,209,209
1,47,51,67,2005,210,210,210
1,47,52,67,2006,225,225,225
1,47,53,67,2007,215,215,215
1,47,54,67,2008,242,242,242
1,47,55,67,2009,255,255,255
1,47,56,67,2010,255,255,255
1,47,57,67,2011,253,253,253
1,47,58,67,2012,244,244,244
1,47,59,67,2013,230,230,230
1,47,60,67,2014,246,246,246
1,47,61,67,2015,225,225,225
1,47,62,67,2016,232,232,232
1,47,63,67,2017,209,209,209
1,47,64,67,2018,173,173,173
1,47,65,67,2019,239,239,239
1,47,66,67,2020,151,151,151
1,47,67,67,2021,192,192,192
1,47,68,67,2022,144,144,144
1,48,0,68,1954,252,252,252
1,48,1,68,1955,166,166,166
1,48,2,68,1956,233,233,233
1,48,3,68,1957,254,254,254
1,48,4,68,1958,181,181,181
1,48,5,68,1959,197,197,197
1,48,6,68,1960,255,255,255
1,48,7,68,1961,141,141,141
1,48,8,68,1962,252,252,252
1,48,9,68,1963,224,224,224
1,48,10,68,1964,199,199,199
1,48,11,68,1965,213,213,213
1,48,12,68,1966,254,254,254
1,48,13,68,1967,233,233,233
1,48,14,68,1968,252,252,252
1,48,15,68,1969,255,255,255
1,48,16,68,1970,255,255,255
1,48,17,68,1971,255,255,255
1,48,18,68,1972,255,255,255
1,48,19,68,1973,255,255,255
1,48,20,68,1974,255,255,255
1,48,21,68,1975,255,255,255
1,48,22,68,1976,255,255,255
1,48,23,68,1977,255,255,255
1,48,24,68,1978,255,255,255
1,48,25,68,1979,255,255,255
1,48,26,68,1980,255,255,255
1,48,27,68,1981,253,253,253
1,48,28,68,1982,255,255,255
1,48,29,68,1983,196,196,196
1,48,30,68,1984,254,254,254
1,48,31,68,1985,173,173,173
1,48,32,68,1986,198,198,198
1,48,33,68,1987,251,251,251
1,48,34,68,1988,255,255,255
1,48,35,68,1989,255,255,255
1,48,36,68,1990,255,255,255
1,48,37,68,1991,244,244,244
1,48,38,68,1992,191,191,191
1,48,39,68,1993,234,234,234
1,48,40,68,1994,251,251,251
1,48,41,68,1995,185,185,185
1,48,42,68,1996,174,174,174
1,48,43,68,1997,146,146,146
1,48,44,68,1998,198,198,198
1,48,45,68,1999,200,200,200
1,48,46,68,2000,246,246,246
1,48,47,68,2001,255,255,255
1,48,48,68,2002,255,255,255
1,48,49,68,2003,241,241,241
1,48,50,68,2004,228,228,228
1,48,51,68,2005,226,226,226
1,48,52,68,2006,224,224,224
1,48,53,68,2007,215,215,215
1,48,54,68,2008,245,245,245
1,48,55,68,2009,255,255,255
1,48,56,68,2010,255,255,255
1,48,57,68,2011,253,253,253
1,48,58,68,2012,242,242,242
1,48,59,68,2013,223,223,223
1,48,60,68,2014,248,248,248
1,48,61,68,2015,229,229,229
1,48,62,68,2016,236,236,236
1,48,63,68,2017,218,218,218
1,48,64,68,2018,185,185,185
